ICAO;Operador Aéreo;Etapa;Voo;Equip;Assentos;Origem;Aeroporto Origem;Início;Partida Prevista;Chegada Prevista;dt_referencia;nr_voo;nr_etapa;Tipo;Destino;Aeroporto Destino;tx_codeshare
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4059;E295;136;SBCT;AFONSO PENA - SÃO JOSÉ DOS PINHAIS - PR - BRASIL;31/01/2022;31/01/2022 11:45;31/01/2022 12:45;31/01/2022 00:00:00;4059;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4062;AT76;70;SBDN;PRESIDENTE PRUDENTE - PRESIDENTE PRUDENTE - SP - BRASIL;31/01/2022;31/01/2022 10:15;31/01/2022 11:35;31/01/2022 00:00:00;4062;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4064;E195;118;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;31/01/2022;31/01/2022 08:55;31/01/2022 10:10;31/01/2022 00:00:00;4064;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4066;E295;136;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;31/01/2022;31/01/2022 10:55;31/01/2022 12:10;31/01/2022 00:00:00;4066;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4079;A20N;174;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 08:10;31/01/2022 11:10;31/01/2022 00:00:00;4079;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBRF;GUARARAPES - GILBERTO FREYRE - RECIFE - PE - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4080;A20N;174;SBVT;EURICO DE AGUIAR SALLES - VITÓRIA - ES - BRASIL;31/01/2022;31/01/2022 15:30;31/01/2022 17:15;31/01/2022 00:00:00;4080;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4083;AT76;70;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 13:35;31/01/2022 14:55;31/01/2022 00:00:00;4083;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBJV;LAURO CARNEIRO DE LOYOLA - JOINVILLE - SC - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4099;AT76;70;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 22:55;01/02/2022 00:10;31/01/2022 00:00:00;4099;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBSR;PROFESSOR ERIBERTO MANOEL REINO - SÃO JOSÉ DO RIO PRETO - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4103;AT76;70;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 08:45;31/01/2022 10:25;31/01/2022 00:00:00;4103;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBMG;SÍLVIO NAME JÚNIOR - MARINGÁ - PR - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4119;AT76;70;SBRP;LEITE LOPES - RIBEIRÃO PRETO - SP - BRASIL;31/01/2022;31/01/2022 19:25;31/01/2022 20:25;31/01/2022 00:00:00;4119;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4140;E195;118;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES - SALVADOR - BA - BRASIL;31/01/2022;31/01/2022 14:15;31/01/2022 16:40;31/01/2022 00:00:00;4140;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4141;E195;118;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 17:10;31/01/2022 19:25;31/01/2022 00:00:00;4141;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES - SALVADOR - BA - BRASIL;CMP/7183 início: 10/12/2021 fim: 25/03/2022, TAP/5277 início: 10/12/2021 fim: 25/03/2022, TAP/5277 início: 12...
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4147;E295;136;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 10:00;31/01/2022 10:55;31/01/2022 00:00:00;4147;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBCT;AFONSO PENA - SÃO JOSÉ DOS PINHAIS - PR - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4165;E195;118;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 13:20;31/01/2022 14:30;31/01/2022 00:00:00;4165;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBNF;MINISTRO VICTOR KONDER - NAVEGANTES - SC - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4166;E195;118;SBNF;MINISTRO VICTOR KONDER - NAVEGANTES - SC - BRASIL;31/01/2022;31/01/2022 15:15;31/01/2022 16:20;31/01/2022 00:00:00;4166;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4171;E195;118;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 12:55;31/01/2022 14:25;31/01/2022 00:00:00;4171;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBCH;SERAFIN ENOSS BERTASO - CHAPECÓ - SC - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4172;E195;118;SBCH;SERAFIN ENOSS BERTASO - CHAPECÓ - SC - BRASIL;31/01/2022;31/01/2022 19:05;31/01/2022 20:35;31/01/2022 00:00:00;4172;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4173;E195;118;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 07:50;31/01/2022 08:55;31/01/2022 00:00:00;4173;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBRJ;SANTOS DUMONT - RIO DE JANEIRO - RJ - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4175;E195;118;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 19:00;31/01/2022 20:00;31/01/2022 00:00:00;4175;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBRJ;SANTOS DUMONT - RIO DE JANEIRO - RJ - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4176;E195;118;SBRJ;SANTOS DUMONT - RIO DE JANEIRO - RJ - BRASIL;31/01/2022;31/01/2022 21:25;31/01/2022 22:35;31/01/2022 00:00:00;4176;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4199;E295;136;SBFL;HERCÍLIO LUZ - FLORIANÓPOLIS - SC - BRASIL;31/01/2022;31/01/2022 05:35;31/01/2022 06:50;31/01/2022 00:00:00;4199;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4211;AT76;70;SBRP;LEITE LOPES - RIBEIRÃO PRETO - SP - BRASIL;31/01/2022;31/01/2022 05:55;31/01/2022 06:55;31/01/2022 00:00:00;4211;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4213;A20N;174;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;31/01/2022;31/01/2022 20:20;31/01/2022 21:35;31/01/2022 00:00:00;4213;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4220;E295;136;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 12:50;31/01/2022 15:25;31/01/2022 00:00:00;4220;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBPL;SENADOR NILO COELHO - PETROLINA - PE - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4221;E295;136;SBPL;SENADOR NILO COELHO - PETROLINA - PE - BRASIL;31/01/2022;31/01/2022 16:15;31/01/2022 18:55;31/01/2022 00:00:00;4221;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4222;AT76;70;SBML;FRANK MILOYE MILENKOVICH - MARÍLIA - SP - BRASIL;31/01/2022;31/01/2022 15:30;31/01/2022 16:25;31/01/2022 00:00:00;4222;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4242;AT76;70;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 13:35;31/01/2022 14:55;31/01/2022 00:00:00;4242;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBUR;MÁRIO DE ALMEIDA FRANCO - UBERABA - MG - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4243;AT76;70;SBUR;MÁRIO DE ALMEIDA FRANCO - UBERABA - MG - BRASIL;31/01/2022;31/01/2022 15:35;31/01/2022 16:55;31/01/2022 00:00:00;4243;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4276;AT76;70;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 23:00;01/02/2022 00:45;31/01/2022 00:00:00;4276;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBMG;SÍLVIO NAME JÚNIOR - MARINGÁ - PR - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4277;AT76;70;SBMG;SÍLVIO NAME JÚNIOR - MARINGÁ - PR - BRASIL;31/01/2022;31/01/2022 05:05;31/01/2022 06:40;31/01/2022 00:00:00;4277;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4282;E295;136;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 08:20;31/01/2022 10:00;31/01/2022 00:00:00;4282;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBCG;CAMPO GRANDE - CAMPO GRANDE - MS - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4285;E295;136;SBCG;CAMPO GRANDE - CAMPO GRANDE - MS - BRASIL;31/01/2022;31/01/2022 20:00;31/01/2022 21:25;31/01/2022 00:00:00;4285;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4292;AT76;70;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 08:00;31/01/2022 10:00;31/01/2022 00:00:00;4292;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SWLC;GENERAL LEITE DE CASTRO - RIO VERDE - GO - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4294;AT76;70;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 07:55;31/01/2022 09:30;31/01/2022 00:00:00;4294;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBDN;PRESIDENTE PRUDENTE - PRESIDENTE PRUDENTE - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4295;AT76;70;SBDN;PRESIDENTE PRUDENTE - PRESIDENTE PRUDENTE - SP - BRASIL;31/01/2022;31/01/2022 19:35;31/01/2022 20:55;31/01/2022 00:00:00;4295;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4303;A21N;214;SBPA;SALGADO FILHO - PORTO ALEGRE - RS - BRASIL;31/01/2022;31/01/2022 10:50;31/01/2022 12:30;31/01/2022 00:00:00;4303;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4304;A21N;214;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 17:50;31/01/2022 19:35;31/01/2022 00:00:00;4304;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBPA;SALGADO FILHO - PORTO ALEGRE - RS - BRASIL;CMP/7170 início: 09/12/2021 fim: 25/02/2022
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4312;E295;136;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 17:55;31/01/2022 18:50;31/01/2022 00:00:00;4312;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBCT;AFONSO PENA - SÃO JOSÉ DOS PINHAIS - PR - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4315;E195;118;SBCT;AFONSO PENA - SÃO JOSÉ DOS PINHAIS - PR - BRASIL;31/01/2022;31/01/2022 06:05;31/01/2022 07:05;31/01/2022 00:00:00;4315;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4321;A20N;174;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;31/01/2022;31/01/2022 19:25;31/01/2022 20:35;31/01/2022 00:00:00;4321;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;TAP/5128 início: 09/01/2022 fim: 30/01/2022
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4322;E195;118;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 21:50;31/01/2022 22:55;31/01/2022 00:00:00;4322;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;CMP/7167 início: 31/01/2022 fim: 26/02/2022
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4323;A20N;174;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;31/01/2022;31/01/2022 06:10;31/01/2022 07:25;31/01/2022 00:00:00;4323;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;CMP/7058 início: 09/12/2021 fim: 26/03/2022
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4325;AT76;70;SBRD;RONDONÓPOLIS - RONDONÓPOLIS - MT - BRASIL;31/01/2022;31/01/2022 12:15;31/01/2022 14:45;31/01/2022 00:00:00;4325;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4328;A20N;174;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;31/01/2022;31/01/2022 10:50;31/01/2022 12:00;31/01/2022 00:00:00;4328;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4331;A20N;174;SBRF;GUARARAPES - GILBERTO FREYRE - RECIFE - PE - BRASIL;31/01/2022;31/01/2022 13:05;31/01/2022 16:15;31/01/2022 00:00:00;4331;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4332;A20N;174;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 18:05;31/01/2022 21:10;31/01/2022 00:00:00;4332;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBRF;GUARARAPES - GILBERTO FREYRE - RECIFE - PE - BRASIL;CMP/7180 início: 09/12/2021 fim: 24/03/2022, TAP/5340 início: 09/12/2021 fim: 24/03/2022, TAP/5340 início: 04...
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4335;A20N;174;SBRF;GUARARAPES - GILBERTO FREYRE - RECIFE - PE - BRASIL;31/01/2022;31/01/2022 03:20;31/01/2022 06:30;31/01/2022 00:00:00;4335;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;CMP/7149 início: 18/01/2022 fim: 25/02/2022, TAP/5274 início: 24/01/2022 fim: 26/02/2022
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4336;A20N;174;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 08:40;31/01/2022 10:50;31/01/2022 00:00:00;4336;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBCY;MARECHAL RONDON - VÁRZEA GRANDE - MT - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4338;A20N;174;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 14:50;31/01/2022 17:00;31/01/2022 00:00:00;4338;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBCY;MARECHAL RONDON - VÁRZEA GRANDE - MT - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4339;A20N;174;SBCY;MARECHAL RONDON - VÁRZEA GRANDE - MT - BRASIL;31/01/2022;31/01/2022 18:05;31/01/2022 20:05;31/01/2022 00:00:00;4339;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4347;A21N;214;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 08:10;31/01/2022 09:50;31/01/2022 00:00:00;4347;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBPA;SALGADO FILHO - PORTO ALEGRE - RS - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4350;A20N;174;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 08:55;31/01/2022 09:55;31/01/2022 00:00:00;4350;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBRJ;SANTOS DUMONT - RIO DE JANEIRO - RJ - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4351;E195;118;SBRJ;SANTOS DUMONT - RIO DE JANEIRO - RJ - BRASIL;31/01/2022;31/01/2022 11:40;31/01/2022 12:50;31/01/2022 00:00:00;4351;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4355;E195;118;SBRJ;SANTOS DUMONT - RIO DE JANEIRO - RJ - BRASIL;31/01/2022;31/01/2022 19:35;31/01/2022 20:45;31/01/2022 00:00:00;4355;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4356;E195;118;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 21:35;31/01/2022 22:25;31/01/2022 00:00:00;4356;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBRJ;SANTOS DUMONT - RIO DE JANEIRO - RJ - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4357;E195;118;SBRJ;SANTOS DUMONT - RIO DE JANEIRO - RJ - BRASIL;31/01/2022;31/01/2022 06:10;31/01/2022 07:20;31/01/2022 00:00:00;4357;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4362;E195;118;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 08:30;31/01/2022 09:35;31/01/2022 00:00:00;4362;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBNF;MINISTRO VICTOR KONDER - NAVEGANTES - SC - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4363;E195;118;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 08:00;31/01/2022 09:30;31/01/2022 00:00:00;4363;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBCH;SERAFIN ENOSS BERTASO - CHAPECÓ - SC - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4365;E195;118;SBCH;SERAFIN ENOSS BERTASO - CHAPECÓ - SC - BRASIL;31/01/2022;31/01/2022 10:30;31/01/2022 11:55;31/01/2022 00:00:00;4365;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4368;E295;136;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 23:40;01/02/2022 00:55;31/01/2022 00:00:00;4368;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBFL;HERCÍLIO LUZ - FLORIANÓPOLIS - SC - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4371;E295;136;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES - SALVADOR - BA - BRASIL;31/01/2022;31/01/2022 17:30;31/01/2022 19:55;31/01/2022 00:00:00;4371;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4378;A20N;174;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 10:55;31/01/2022 13:55;31/01/2022 00:00:00;4378;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBTE;SENADOR PETRÔNIO PORTELLA - TERESINA - PI - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4379;A20N;174;SBTE;SENADOR PETRÔNIO PORTELLA - TERESINA - PI - BRASIL;31/01/2022;31/01/2022 15:35;31/01/2022 18:40;31/01/2022 00:00:00;4379;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4384;AT76;70;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 08:50;31/01/2022 11:35;31/01/2022 00:00:00;4384;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBRD;RONDONÓPOLIS - RONDONÓPOLIS - MT - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4387;A20N;174;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 22:10;31/01/2022 23:40;31/01/2022 00:00:00;4387;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBCH;SERAFIN ENOSS BERTASO - CHAPECÓ - SC - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4393;AT76;70;SBUL;TEN CEL AVIADOR CÉSAR BOMBONATO - UBERLÂNDIA - MG - BRASIL;31/01/2022;31/01/2022 05:15;31/01/2022 06:45;31/01/2022 00:00:00;4393;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4395;E295;136;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK - BRASÍLIA - DF - BRASIL;31/01/2022;31/01/2022 10:45;31/01/2022 12:20;31/01/2022 00:00:00;4395;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4397;E195;118;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK - BRASÍLIA - DF - BRASIL;31/01/2022;31/01/2022 18:40;31/01/2022 20:20;31/01/2022 00:00:00;4397;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;TAP/5031 início: 03/01/2022 fim: 26/03/2022
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4448;AT76;70;SBZM;REGIONAL DA ZONA DA MATA - GOIANÁ - MG - BRASIL;31/01/2022;31/01/2022 19:15;31/01/2022 20:50;31/01/2022 00:00:00;4448;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4449;E295;136;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;31/01/2022;31/01/2022 23:25;01/02/2022 00:30;31/01/2022 00:00:00;4449;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;AVA/4317 início: 01/01/2022 fim: 23/03/2022
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;1;4450;E295;136;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;31/01/2022;31/01/2022 06:00;31/01/2022 07:15;31/01/2022 00:00:00;4450;1;REGULAR DE PASSAGEIROS DOMÉSTICA;SBKP;VIRACOPOS - CAMPINAS - SP - BRASIL;AVA/4312 início: 02/01/2022 fim: 20/03/2022, CMP/7086 início: 02/01/2022 fim: 20/03/2022, TAP/5119 início: 02...
